Record Type,VIN,Registration Class,City,State,Zip,County,Model Year,Make,Body Type,Fuel Type,Unladen Weight,Maximum Gross Weight,Passengers,Reg Valid Date,Reg Expiration Date,Color,Scofflaw Indicator,Suspension Indicator,Revocation Indicator
VEH ,4DRBUAAN7DB297030,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,8/19/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN66B185967,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2006,IC   ,BUS ,DIESEL  ,,,48,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN6DB297102,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN6DB297049,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN6DB297035,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN5DB297043,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN4DB302944,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,48,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN4DB297101,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN4DB297048,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN4DB297034,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN3DB297042,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN3DB297039,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN2DB302943,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,48,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN2DB297050,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN2DB297047,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN2DB297033,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN1DB297041,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN1DB297038,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN0DB302942,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,48,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN0DB297046,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN0DB297032,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAAN0DB297029,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,8/19/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAANXDB297040,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,4DRBUAANXDB297037,OMR,BEDFORD        ,NY,10506,WESTCHESTER ,2013,IC   ,BUS ,DIESEL  ,,,44,2/6/2019,2/28/2020,YW   ,N,N,N
VEH ,31044401,PSD,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2003,NEWHO,P/SH,DIESEL  ,"14,800",,,7/18/2014,,YW   ,N,N,N
VEH ,3VW5L7AT1EM814352,SRF,BEDFORD        ,NY,10506,WESTCHESTER ,2014,VOLKS,CONV,DIESEL  ,"3,265",,,6/24/2019,7/27/2021,YW   ,N,N,N
VEH ,3VW3L7AJXBM117344,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,VOLKS,4DSD,DIESEL  ,"3,021",,,3/28/2019,5/10/2021,BL   ,N,N,N
VEH ,3VW3A7AJ3FM304517,ORG,BEDFORD        ,NY,10506,WESTCHESTER ,2015,VOLKS,4DSD,DIESEL  ,"3,157",,,3/3/2019,3/30/2021,WH   ,N,N,N
VEH ,3VW2A7AU4FM063508,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2015,VOLKS,4DSD,DIESEL  ,"3,051",,,7/2/2019,7/26/2021,WH   ,N,N,N
VEH ,3VWRA7AU5FM013215,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2015,VOLKS,4DSD,DIESEL  ,"3,005",,,7/2/2018,9/29/2020,WH   ,N,N,N
VEH ,3VWPL7AJ9BM723364,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,VOLKS,SUBN,DIESEL  ,"3,257",,,7/26/2019,8/29/2021,GY   ,N,N,N
VEH ,3VWLL7AJ4EM284643,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2014,VOLKS,4DSD,DIESEL  ,"3,127",,,12/9/2017,1/31/2020,WH   ,N,N,N
VEH ,3VWLL7AJ2CM039174,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2012,VOLKS,4DSD,DIESEL  ,"3,129",,,11/6/2017,12/28/2019,GY   ,N,N,N
VEH ,3VWLA7AJ7FM263230,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2015,VOLKS,4DSD,DIESEL  ,"4,431",,,5/13/2019,5/12/2021,GY   ,N,N,N
VEH ,3VWLA7AJ3FM423541,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,2015,VOLKS,4DSD,DIESEL  ,"3,212",,,6/2/2019,6/16/2021,BL   ,N,N,N
VEH ,3VWJA7AT5FM616069,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2015,VOLKS,2DSD,DIESEL  ,"3,157",,,6/1/2019,5/12/2021,WH   ,N,N,N
VEH ,3VWFA7AU2FM509818,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2015,VOLKS,SUBN,DIESEL  ,"3,124",,,4/9/2019,5/2/2021,GY   ,N,N,N
VEH ,3VWCA7AU1FM502443,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2015,VOLKS,SUBN,DIESEL  ,"3,199",,,9/27/2018,10/9/2020,BL   ,N,N,N
VEH ,3GNGK16F0XG185688,PAS,KATONAH        ,NY,10536,WESTCHESTER ,1999,CHEVR,SUBN,DIESEL  ,"5,297",,,9/7/2018,10/3/2020,RD   ,N,N,N
VEH ,3GKALWEU3JL253851,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2018,GMC  ,SUBN,DIESEL  ,"3,791",,,10/29/2019,12/31/2020,BK   ,N,N,N
VEH ,3FRYF7FG7DV014072,IRP,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2013,FORD ,DUMP,DIESEL  ,"56,220",,,10/3/2019,9/30/2020,WH   ,N,N,N
VEH ,3FRXF7FG1BV628026,IRP,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2011,FORD ,DUMP,DIESEL  ,"52,500",,,10/3/2019,9/30/2020,WH   ,N,N,N
VEH ,3FRWF75F96V356786,SPC,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2006,FORD ,TR/C,DIESEL  ,"25,999",,,12/26/2018,12/31/2019,BL/WH,N,N,N
VEH ,3FRWF75F77V513913,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2007,FORD ,FLAT,DIESEL  ,,"25,999",,3/20/2019,3/31/2020,WH   ,N,N,N
VEH ,3FRWF75D69V182100,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2009,FORD ,FLAT,DIESEL  ,,"25,999",,9/27/2019,1/31/2020,WH   ,N,N,N
VEH ,3FRWF7FC6AV263527,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2010,FORD ,DUMP,DIESEL  ,,"25,999",,5/1/2019,4/30/2020,WH   ,N,N,N
VEH ,3FRWF7FC5AV263521,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2010,FORD ,DUMP,DIESEL  ,,"25,999",,3/20/2019,3/31/2020,WH   ,N,N,N
VEH ,3FRWF65RX7V506961,TOW,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2007,FORD ,TOW ,DIESEL  ,,"26,000",,5/21/2019,5/31/2020,RD   ,N,N,N
VEH ,3FRNF75R67V508773,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2007,FORD ,FLAT,DIESEL  ,,"25,999",,9/9/2019,8/31/2020,WH   ,N,N,N
VEH ,3FRNF75F16V337080,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2006,FORD ,UTIL,DIESEL  ,,"25,999",,3/20/2019,3/31/2020,WH   ,N,N,N
VEH ,3FRNF75F07V442842,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2007,FORD ,UTIL,DIESEL  ,,"25,999",,9/27/2019,9/30/2020,BL   ,N,N,N
VEH ,3FRNF75C98V568561,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2008,FORD ,DUMP,DIESEL  ,,"25,999",,10/14/2019,11/30/2020,WH   ,N,N,N
VEH ,3FRNF75C78V568560,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2008,FORD ,UTIL,DIESEL  ,,"25,999",,5/2/2019,4/30/2020,WH   ,N,N,N
VEH ,3FRNF75B19V135227,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2009,FORD ,UTIL,DIESEL  ,,"25,999",,9/27/2019,9/30/2020,GR   ,N,N,N
VEH ,3FRNF7FC8FV726707,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2015,FORD ,UTIL,DIESEL  ,,"25,999",,5/14/2019,5/31/2020,WH   ,N,N,N
VEH ,3FRNF7FC8BV648259,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2011,FORD ,DUMP,DIESEL  ,,"25,999",,12/28/2018,12/31/2019,WH/GR,N,N,N
VEH ,3FRNF7FC7DV028179,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2013,FORD ,UTIL,DIESEL  ,,"25,999",,3/20/2019,3/31/2020,WH   ,N,N,N
VEH ,3FRNF7FC6BV692356,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2011,FORD ,UTIL,DIESEL  ,,"25,999",,10/14/2019,11/30/2020,WH   ,N,N,N
VEH ,3FRNF7FC3CV418131,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2012,FORD ,UTIL,DIESEL  ,,"25,999",,3/20/2019,3/31/2020,WH   ,N,N,N
VEH ,3FRNF7FC2DV028168,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2013,FORD ,UTIL,DIESEL  ,,"25,999",,5/1/2019,4/30/2020,WH   ,N,N,N
VEH ,3FRNF7FC2BV621851,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2011,FORD ,DUMP,DIESEL  ,,"25,999",,1/25/2019,1/31/2020,WH   ,N,N,N
VEH ,3FRNF7FC1BV648264,COM,BEDFORD HILLS  ,NY,10507,NASSAU      ,2011,FORD ,UTIL,DIESEL  ,,"25,999",,5/14/2019,5/31/2020,WH   ,N,N,N
VEH ,3FRNF7FC0DV028167,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2013,FORD ,UTIL,DIESEL  ,,"25,999",,4/19/2019,4/30/2020,WH   ,N,N,N
VEH ,3FRNF7FCXDV762508,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2013,FORD ,UTIL,DIESEL  ,,"25,999",,7/23/2019,7/31/2020,BL   ,N,N,N
VEH ,3FRNF7FB3BV462233,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2011,FORD ,DUMP,DIESEL  ,,"25,999",,5/14/2019,5/31/2020,WH   ,N,N,N
VEH ,3FRNF65Z87V511734,COM,BEDFORD        ,NY,10506,WESTCHESTER ,2007,FORD ,DUMP,DIESEL  ,,"22,000",,1/19/2019,12/4/2019,BL   ,N,N,N
VEH ,3FRNF65S96V234500,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2006,FORD ,UTIL,DIESEL  ,,"23,600",,10/24/2019,10/31/2020,WH   ,N,N,N
VEH ,3FRNF65S06V234501,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2006,FORD ,UTIL,DIESEL  ,,"23,600",,12/26/2018,12/31/2019,WH   ,N,N,N
VEH ,3FRNF6FCXBV356977,TOW,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2011,FORD ,TOW ,DIESEL  ,,"26,000",,11/16/2018,12/31/2019,RD   ,N,N,N
VEH ,3FRML55Z07V462012,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2007,FORD ,DELV,DIESEL  ,,"20,000",,10/25/2019,11/30/2020,WH   ,N,N,N
VEH ,3FDNW65A32MA20022,COM,BEDFORD        ,NY,10506,WESTCHESTER ,2002,FORD ,DUMP,DIESEL  ,,"24,000",,4/11/2019,5/24/2020,WH   ,N,N,N
VEH ,3FDNF65641MA86251,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2001,FORD ,UTIL,DIESEL  ,,"26,000",,9/9/2019,8/31/2020,BL   ,N,N,N
VEH ,3FDNF654X1MA24433,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2001,FORD ,UTIL,DIESEL  ,,"26,000",,2/12/2019,2/28/2020,WH   ,N,N,N
VEH ,3D7UT2CL0BG561555,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2011,DODGE,SUBN,DIESEL  ,"7,067",,,1/8/2019,2/10/2021,RD   ,N,N,N
VEH ,3D7UT2CL0AG155242,COM,KATONAH        ,NY,10536,WESTCHESTER ,2010,DODGE,PICK,DIESEL  ,,"9,600",,9/7/2018,10/31/2020,GY   ,N,N,N
VEH ,3D7LS38C95G831237,PAS,KATONAH        ,NY,10536,WESTCHESTER ,2005,DODGE,SUBN,DIESEL  ,"7,028",,,12/20/2017,1/25/2020,GY   ,N,N,N
VEH ,3D7KU28683G747644,PAS,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2003,DODGE,SUBN,DIESEL  ,"6,668",,,2/16/2019,3/16/2021,BL   ,N,N,N
VEH ,3D7KU28633G820497,COM,BEDFORD        ,NY,10506,WESTCHESTER ,2003,DODGE,PICK,DIESEL  ,,"7,000",,1/25/2019,1/31/2021,GY   ,N,N,N
VEH ,3D7KU28C84G122622,COM,BEDFORD        ,NY,10506,WESTCHESTER ,2004,DODGE,PICK,DIESEL  ,,"8,600",,10/23/2019,10/31/2021,RD   ,N,N,N
VEH ,3D7KU28C04G283403,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2004,DODGE,PICK,DIESEL  ,,"7,804",,4/23/2018,1/6/2020,WH   ,N,N,N
VEH ,3D7KS26C96G231165,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2006,DODGE,PICK,DIESEL  ,,"9,900",,6/5/2018,7/31/2020,BL   ,N,N,N
VEH ,3C7WRNFL5JG310384,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2018,RAM  ,PICK,DIESEL  ,,"19,500",,2/4/2019,2/28/2020,BK   ,N,N,N
VEH ,3C7WRNFL4GG153245,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2016,RAM  ,PICK,DIESEL  ,,"19,500",,11/15/2018,12/31/2019,RD   ,N,N,N
VEH ,3C7WRNDL3GG177233,TOW,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2016,DODGE,TOW ,DIESEL  ,,"19,500",,3/18/2019,4/30/2020,RD   ,N,N,N
VEH ,3C7WRNBL7HG504320,COM,KATONAH        ,NY,10536,WESTCHESTER ,2017,RAM  ,PICK,DIESEL  ,,"19,500",,3/12/2019,4/30/2020,WH   ,N,N,N
VEH ,3C7WRNBL4HG611518,COM,KATONAH        ,NY,10536,WESTCHESTER ,2017,RAM  ,DUMP,DIESEL  ,,"19,500",,9/10/2019,10/31/2020,WH   ,N,N,N
VEH ,3C7WRNBL3EG171156,COM,KATONAH        ,NY,10536,WESTCHESTER ,2014,RAM  ,PICK,DIESEL  ,,"19,500",,6/21/2019,7/31/2020,BK   ,N,N,N
VEH ,3C7WRNBL1JG317581,COM,KATONAH        ,NY,10536,WESTCHESTER ,2018,RAM  ,PICK,DIESEL  ,,"19,500",,12/27/2018,12/31/2019,WH   ,N,N,N
VEH ,3C7WRNAL4FG554008,COM,BEDFORD HILLS  ,NY,10507,PUTNAM      ,2015,RAM  ,PICK,DIESEL  ,,"19,000",,12/31/2018,1/31/2020,GY   ,N,N,N
VEH ,3C7WRNAL3EG323857,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2014,DODGE,PICK,DIESEL  ,,"17,900",,5/2/2019,4/5/2021,WH   ,N,N,N
VEH ,3C7WRNAL0GG111940,COM,BEDFORD        ,NY,10506,WESTCHESTER ,2016,RAM  ,PICK,DIESEL  ,,"19,000",,11/30/2018,11/30/2019,RD   ,N,N,N
VEH ,3C7WRLFL4GG213304,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2016,RAM  ,FLAT,DIESEL  ,,"16,000",,1/17/2018,2/28/2020,BL   ,N,N,N
VEH ,3C7WRLFLXFG549263,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2015,RAM  ,PICK,DIESEL  ,,"16,500",,11/9/2018,12/31/2020,WH   ,N,N,N
VEH ,3C7WDLAL2CG131426,TOW,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2012,DODGE,TOW ,DIESEL  ,,"16,000",,12/12/2018,1/31/2021,RD   ,N,N,N
VEH ,3C63R3FL4EG221973,COM,KATONAH        ,NY,10536,WESTCHESTER ,2014,RAM  ,PICK,DIESEL  ,,"7,341",,8/8/2019,8/31/2021,WH   ,N,N,N
VEH ,3C63R3EL2FG618763,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2015,RAM  ,PICK,DIESEL  ,,"11,700",,11/14/2018,11/30/2020,BK   ,N,N,N
VEH ,3C63RRNL1GG316689,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2016,RAM  ,PICK,DIESEL  ,,"14,000",,5/23/2018,5/31/2020,GY   ,N,N,N
VEH ,3C63RRML7FG555700,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2015,RAM  ,PICK,DIESEL  ,,"9,900",,7/18/2019,8/31/2021,BL   ,N,N,N
VEH ,3C63DRKL9CG332328,COM,KATONAH        ,NY,10536,WESTCHESTER ,2012,DODGE,PICK,DIESEL  ,,"11,000",,2/27/2018,4/8/2020,WH   ,N,N,N
VEH ,3C6UR5GLXGG197468,SRF,KATONAH        ,NY,10536,WESTCHESTER ,2016,RAM  ,SUBN,DIESEL  ,"7,639",,,4/12/2018,6/25/2020,BK   ,N,N,N
VEH ,3C6UR5FL5JG204805,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2018,RAM  ,PICK,DIESEL  ,,"10,000",,12/4/2018,1/23/2021,BK   ,N,N,N
VEH ,3C6UR5FL5EG199773,COM,KATONAH        ,NY,10536,WESTCHESTER ,2014,RAM  ,PICK,DIESEL  ,,"10,000",,9/13/2019,10/31/2021,WH   ,N,N,N
VEH ,3C6UR5DL5GG367773,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2016,RAM  ,PICK,DIESEL  ,,"9,500",,9/4/2019,9/3/2021,WH   ,N,N,N
VEH ,3C6UR5DL5GG148215,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2016,RAM  ,PICK,DIESEL  ,,"10,000",,8/12/2019,9/30/2021,GY   ,N,N,N
VEH ,3C6UR5CL9FG658616,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2015,RAM  ,PICK,DIESEL  ,,"10,000",,6/10/2019,7/31/2021,WH   ,N,N,N
VEH ,3C6UR5CL6JG270770,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2018,RAM  ,PICK,DIESEL  ,,"10,000",,10/10/2019,9/24/2020,WH   ,N,N,N
VEH ,3C6UD5FL7CG111947,COM,KATONAH        ,NY,10536,WESTCHESTER ,2012,DODGE,PICK,DIESEL  ,,"9,600",,1/25/2018,2/28/2020,WH   ,N,N,N
VEH ,3C6TRVCD8EE130113,COM,KATONAH        ,NY,10536,WESTCHESTER ,2014,RAM  ,VAN ,DIESEL  ,,"7,376",,9/27/2019,9/30/2021,WH   ,N,N,N
VEH ,3B7MF33C8TM124333,COM,BEDFORD        ,NY,10506,WESTCHESTER ,1996,DODGE,PICK,DIESEL  ,,"6,954",,10/22/2018,11/30/2020,BK   ,N,N,N
VEH ,3B7KE23C1PM117640,PAS,BEDFORD        ,NY,10506,WESTCHESTER ,1993,DODGE,SUBN,DIESEL  ,"4,937",,,11/26/2018,12/17/2020,BL   ,N,N,N
VEH ,3B6MF36621M524721,COM,KATONAH        ,NY,10536,WESTCHESTER ,2001,DODGE,DUMP,DIESEL  ,,"11,000",,6/6/2019,7/31/2021,GR   ,N,N,N
VEH ,3ALXFB003GDGX8758,IRP,KATONAH        ,NY,10536,WESTCHESTER ,2016,FREIG,TRAC,DIESEL  ,"80,000",,,4/26/2019,5/31/2020,WH   ,N,N,N
VEH ,3ALHCYCYXFDGS5460,IRP,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2015,FREIG,DUMP,DIESEL  ,"54,000",,,10/3/2019,9/30/2020,WH   ,N,N,N
VEH ,3ALDCXCY8FDGN6506,TOW,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2015,FREIG,TOW ,DIESEL  ,,"33,000",,4/19/2019,5/31/2020,WH   ,N,N,N
VEH ,3ALACXDT3HDHY0420,IRP,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2017,FREIG,FLAT,DIESEL  ,"33,000",,,6/11/2019,5/31/2020,WH   ,N,N,N
VEH ,3ALACXDTXGDHT5800,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2016,FREIG,UTIL,DIESEL  ,,"33,000",,10/25/2019,10/31/2020,WH   ,N,N,N
VEH ,3ALACWFD2KDLR2972,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2019,FREIG,UTIL,DIESEL  ,,"26,000",,5/14/2019,5/31/2020,WH   ,N,N,N
VEH ,3ALACWFC5KDKU2300,COM,KATONAH        ,NY,10536,WESTCHESTER ,2019,FREIG,DUMP,DIESEL  ,,"26,000",,8/19/2019,8/31/2020,WH   ,N,N,N
VEH ,3ALACWDU7HDJG9317,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2017,FREIG,UTIL,DIESEL  ,,"26,000",,3/20/2019,3/31/2020,WH   ,N,N,N
VEH ,3ALACWDUXGDGW3919,COM,BEDFORD        ,NY,10506,WESTCHESTER ,2016,FREIG,UTIL,DIESEL  ,,"26,000",,3/22/2019,3/31/2020,WH   ,N,N,N
VEH ,2XP5DB9X04M819426,IRP,BEDFORD        ,NY,10506,WESTCHESTER ,2004,PETER,TRAC,DIESEL  ,"101,000",,,2/1/2019,1/31/2020,BL   ,N,N,N
VEH ,2WLPCCCH7HK919395,COM,KATONAH        ,NY,10536,WESTCHESTER ,1987,WE/ST,DUMP,DIESEL  ,,"79,000",,9/10/2019,9/30/2020,MR   ,N,N,N
VEH ,2WLMAEAV82KK97183,IRP,BEDFORD        ,NY,10506,WESTCHESTER ,2002,WSTR ,DUMP,DIESEL  ,"68,750",,,2/1/2019,1/31/2020,YW   ,N,N,N
VEH ,2NPNHD7X51M569304,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2001,PETER,DUMP,DIESEL  ,,"33,000",,10/16/2019,11/30/2020,BL   ,N,N,N
VEH ,2NPLHZ7X75M858534,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2005,PETER,DUMP,DIESEL  ,,"33,000",,11/16/2018,12/31/2019,WH   ,N,N,N
VEH ,2NPLHZ7X65M874160,TOW,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2005,PETER,TOW ,DIESEL  ,,"31,000",,6/19/2019,7/31/2020,WH   ,N,N,N
VEH ,2NPLHZ6X06M648327,TOW,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2006,PETER,TOW ,DIESEL  ,,"25,999",,7/5/2019,8/31/2020,BK   ,N,N,N
VEH ,2NKMHZ7XX7M210389,COM,KATONAH        ,NY,10536,WESTCHESTER ,2007,KW   ,DELV,DIESEL  ,,"25,500",,8/19/2019,8/19/2020,WH   ,N,N,N
VEH ,2NKMHN7X28M225043,TOW,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2008,KENWO,FLAT,DIESEL  ,,"30,280",,7/5/2019,8/31/2020,BK   ,N,N,N
VEH ,2NKHHM6X3KM301227,TOW,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2019,KENWO,TOW ,DIESEL  ,,"26,000",,12/7/2018,12/31/2019,RD   ,N,N,N
VEH ,2NKHHJ7X5JM195701,IRP,KATONAH        ,NY,10536,WESTCHESTER ,2018,KENWO,TANK,DIESEL  ,"33,000",,,7/1/2019,6/30/2020,WH   ,N,N,N
VEH ,2HTTGAST1VC024672,COM,KATONAH        ,NY,10536,WESTCHESTER ,1997,INTL ,DUMP,DIESEL  ,,"68,750",,3/22/2019,3/31/2020,MR/BK,N,N,N
VEH ,2GCGG35J0F4130207,COM,KATONAH        ,NY,10536,WESTCHESTER ,1985,CHEVR,VAN ,DIESEL  ,,"8,500",,3/11/2019,4/30/2021,BL   ,N,N,N
VEH ,2FZXKWDB2XAB51935,IRP,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,1999,STERL,DUMP,DIESEL  ,"67,500",,,3/1/2019,2/29/2020,WH   ,N,N,N
VEH ,2FZNEWEB71AH60717,IRP,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2001,STERL,UTIL,DIESEL  ,"58,000",,,11/1/2019,10/31/2020,BL   ,N,N,N
VEH ,2FZHAZCV06AV34899,COM,BEDFORD HILLS  ,NY,10507,WESTCHESTER ,2006,STIRL,DUMP,DIESEL  ,,"56,000",,4/17/2019,5/31/2020,WH   ,N,N,N
